IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,5.68
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,5.68
8.219.206.53,2087,2087,true,SIN,Asia Pacific,Singapore,133,5.67
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,5.67
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,47,5.67
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,5.67
8.218.85.128,443,443,true,HKG,Asia Pacific,Hong Kong,173,5.67
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,29,5.67
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,5.66
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,128,5.66
8.210.117.18,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,5.66
8.219.245.187,2053,2053,true,SIN,Asia Pacific,Singapore,79,5.65
8.222.236.229,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.65
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,5.65
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.65
8.222.224.17,2053,2053,true,SIN,Asia Pacific,Singapore,161,5.65
8.219.87.34,2096,2096,true,SIN,Asia Pacific,Singapore,85,5.65
47.236.144.196,8080,8080,false,SIN,Asia Pacific,Singapore,38,5.65
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,72,5.65
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.65
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,5.64
47.236.104.11,8443,8443,true,SIN,Asia Pacific,Singapore,49,5.64
8.219.238.145,8443,8443,true,SIN,Asia Pacific,Singapore,133,5.64
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,17,5.64
8.209.251.45,2053,2053,true,NRT,Asia Pacific,Tokyo,108,5.64
8.219.40.255,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.64
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.64
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,184,5.63
8.219.102.252,8443,8443,true,SIN,Asia Pacific,Singapore,181,5.63
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,5.63
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,124,5.63
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,58,5.63
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.63
8.219.103.126,80,80,false,SIN,Asia Pacific,Singapore,25,5.63
8.219.82.35,8880,8880,false,SIN,Asia Pacific,Singapore,19,5.63
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,159,5.62
8.210.101.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,5.62
8.219.201.174,443,443,true,SIN,Asia Pacific,Singapore,125,5.62
8.219.104.242,2095,2095,false,SIN,Asia Pacific,Singapore,18,5.62
8.218.158.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,5.62
47.236.104.98,8880,8880,false,SIN,Asia Pacific,Singapore,9,5.61
8.219.83.201,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.61
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,103,5.61
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,13,5.61
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,93,5.61
47.74.56.196,2082,2082,false,NRT,Asia Pacific,Tokyo,72,5.61
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.61
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,5.60
47.91.31.231,2096,2096,true,NRT,Asia Pacific,Tokyo,74,5.60
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,92,5.60
8.219.206.53,2053,2053,true,SIN,Asia Pacific,Singapore,176,5.60
8.217.239.116,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,5.60
8.219.126.3,8443,8443,true,SIN,Asia Pacific,Singapore,114,5.60
8.222.212.172,80,80,false,SIN,Asia Pacific,Singapore,17,5.60
8.219.99.8,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.60
8.210.117.18,443,443,true,HKG,Asia Pacific,Hong Kong,55,5.60
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,30,5.59
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,145,5.59
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,30,5.59
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,5.59
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.59
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,5.59
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,41,5.59
8.222.144.117,2087,2087,true,SIN,Asia Pacific,Singapore,70,5.58
8.219.174.142,8080,8080,false,SIN,Asia Pacific,Singapore,11,5.58
8.217.167.88,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,5.58
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,51,5.58
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,46,5.58
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,5.57
8.222.193.208,2087,2087,true,SIN,Asia Pacific,Singapore,102,5.57
8.219.100.155,8880,8880,false,SIN,Asia Pacific,Singapore,27,5.57
8.219.235.164,2082,2082,false,SIN,Asia Pacific,Singapore,23,5.57
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,7,5.57
8.222.255.15,2053,2053,true,SIN,Asia Pacific,Singapore,86,5.57
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,5.57
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,15,5.57
8.219.107.199,2052,2052,false,SIN,Asia Pacific,Singapore,36,5.57
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,5.56
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,5.56
8.219.250.239,8080,8080,false,SIN,Asia Pacific,Singapore,20,5.56
47.91.1.24,2053,2053,true,NRT,Asia Pacific,Tokyo,86,5.56
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,72,5.56
8.219.201.174,2087,2087,true,SIN,Asia Pacific,Singapore,113,5.56
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,77,5.55
47.91.1.24,2087,2087,true,NRT,Asia Pacific,Tokyo,111,5.55
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.55
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,73,5.55
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,5.55
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,41,5.55
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,80,5.55
47.236.75.113,2053,2053,true,SIN,Asia Pacific,Singapore,45,5.54
8.222.249.98,80,80,false,SIN,Asia Pacific,Singapore,14,5.54
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,147,5.54
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,5.54
8.219.106.156,2083,2083,true,SIN,Asia Pacific,Singapore,73,5.54
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,5.54
8.219.229.190,2087,2087,true,SIN,Asia Pacific,Singapore,99,5.54
8.209.251.94,8443,8443,true,NRT,Asia Pacific,Tokyo,89,5.54
47.236.121.7,8080,8080,false,SIN,Asia Pacific,Singapore,20,5.53
8.222.212.172,8443,8443,true,SIN,Asia Pacific,Singapore,157,5.53
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,89,5.53
8.219.103.126,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.53
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,5.53
47.242.54.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,86,5.53
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,71,5.53
8.219.229.190,2053,2053,true,SIN,Asia Pacific,Singapore,177,5.52
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.52
8.219.250.239,2083,2083,true,SIN,Asia Pacific,Singapore,94,5.52
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.52
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,71,5.52
8.219.222.8,8080,8080,false,SIN,Asia Pacific,Singapore,32,5.52
47.236.202.91,2053,2053,true,SIN,Asia Pacific,Singapore,76,5.52
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,117,5.52
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,5.51
8.219.61.52,2095,2095,false,SIN,Asia Pacific,Singapore,28,5.51
8.219.174.142,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.51
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,5.51
47.236.116.26,443,443,true,SIN,Asia Pacific,Singapore,86,5.51
8.219.97.179,2087,2087,true,SIN,Asia Pacific,Singapore,77,5.51
8.222.210.182,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.50
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,32,5.50
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,5.50
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,89,5.50
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,69,5.50
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.50
8.222.128.131,8880,8880,false,SIN,Asia Pacific,Singapore,17,5.49
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,23,5.49
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,73,5.49
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,5.49
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,5.49
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,5.49
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,5.49
8.219.142.229,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.49
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,5.49
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,5.49
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,5.48
8.222.210.182,8443,8443,true,SIN,Asia Pacific,Singapore,114,5.48
47.91.16.214,8080,8080,false,NRT,Asia Pacific,Tokyo,73,5.47
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,5.47
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.47
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,5.47
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,5.47
8.219.194.170,2082,2082,false,SIN,Asia Pacific,Singapore,26,5.47
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,5.47
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,38,5.46
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,5.46
47.74.45.143,2095,2095,false,NRT,Asia Pacific,Tokyo,81,5.46
8.219.104.242,2083,2083,true,SIN,Asia Pacific,Singapore,92,5.46
47.236.121.7,2095,2095,false,SIN,Asia Pacific,Singapore,28,5.46
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,25,5.46
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,5.46
8.219.188.162,2096,2096,true,SIN,Asia Pacific,Singapore,115,5.46
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,28,5.46
8.222.221.109,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.46
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,132,5.46
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,42,5.46
8.219.222.8,2087,2087,true,SIN,Asia Pacific,Singapore,95,5.46
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,7,5.45
47.236.7.106,2087,2087,true,SIN,Asia Pacific,Singapore,86,5.45
8.219.82.35,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.45
8.219.170.223,2087,2087,true,SIN,Asia Pacific,Singapore,66,5.45
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.45
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,5.45
8.219.72.50,443,443,true,SIN,Asia Pacific,Singapore,102,5.45
47.91.1.24,8880,8880,false,NRT,Asia Pacific,Tokyo,96,5.44
47.74.45.143,2082,2082,false,NRT,Asia Pacific,Tokyo,72,5.44
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,23,5.44
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,19,5.44
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,5.43
8.209.251.45,2087,2087,true,NRT,Asia Pacific,Tokyo,73,5.43
8.222.236.229,2053,2053,true,SIN,Asia Pacific,Singapore,147,5.43
8.219.195.47,2053,2053,true,SIN,Asia Pacific,Singapore,132,5.43
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,91,5.43
8.219.240.160,8080,8080,false,SIN,Asia Pacific,Singapore,54,5.42
8.219.163.195,2053,2053,true,SIN,Asia Pacific,Singapore,99,5.42
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,5.42
8.219.186.189,2096,2096,true,SIN,Asia Pacific,Singapore,156,5.42
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,5.42
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,110,5.42
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,8,5.42
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,122,5.41
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.41
8.219.201.8,2082,2082,false,SIN,Asia Pacific,Singapore,93,5.41
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,51,5.41
8.219.228.193,2083,2083,true,SIN,Asia Pacific,Singapore,136,5.40
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,77,5.40
8.219.163.195,8443,8443,true,SIN,Asia Pacific,Singapore,87,5.40
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,5.39
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,144,5.39
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,5.39
47.91.1.24,2086,2086,false,NRT,Asia Pacific,Tokyo,73,5.39
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,5.38
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,5.38
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,5.37
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,40,5.37
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,5.37
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,5.37
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.37
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.36
8.222.224.17,2096,2096,true,SIN,Asia Pacific,Singapore,43,5.36
8.219.137.50,2096,2096,true,SIN,Asia Pacific,Singapore,93,5.36
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,130,5.36
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,154,5.35
8.219.177.205,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.35
8.219.251.81,2087,2087,true,SIN,Asia Pacific,Singapore,117,5.35
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,39,5.35
8.210.21.65,80,80,false,HKG,Asia Pacific,Hong Kong,36,5.34
8.222.254.91,2086,2086,false,SIN,Asia Pacific,Singapore,5,5.34
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,88,5.34
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.34
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,5.34
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,31,5.34
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,121,5.34
8.219.152.195,443,443,true,SIN,Asia Pacific,Singapore,79,5.33
8.218.122.55,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,5.33
47.236.116.182,8080,8080,false,SIN,Asia Pacific,Singapore,117,5.33
8.219.74.35,2053,2053,true,SIN,Asia Pacific,Singapore,69,5.33
8.219.13.143,8880,8880,false,SIN,Asia Pacific,Singapore,48,5.33
47.236.7.106,2096,2096,true,SIN,Asia Pacific,Singapore,127,5.33
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,5.33
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,5.32
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,38,5.32
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,25,5.32
8.219.72.51,2096,2096,true,SIN,Asia Pacific,Singapore,98,5.32
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,5.32
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,134,5.31
8.222.193.208,443,443,true,SIN,Asia Pacific,Singapore,55,5.31
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,126,5.31
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,5.31
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,5.31
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,5.31
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,5.31
8.219.126.3,8080,8080,false,SIN,Asia Pacific,Singapore,8,5.31
47.236.164.215,2086,2086,false,SIN,Asia Pacific,Singapore,19,5.31
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,119,5.30
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.30
47.236.7.106,2086,2086,false,SIN,Asia Pacific,Singapore,21,5.30
8.209.253.147,8880,8880,false,NRT,Asia Pacific,Tokyo,71,5.30
47.74.24.182,8443,8443,true,NRT,Asia Pacific,Tokyo,122,5.29
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,54,5.29
8.209.251.94,2053,2053,true,NRT,Asia Pacific,Tokyo,102,5.29
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,23,5.29
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.29
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,80,5.29
47.76.146.1,443,443,true,HKG,Asia Pacific,Hong Kong,41,5.28
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.28
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,5.28
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,9,5.28
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,88,5.28
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,70,5.27
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,5.27
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,45,5.27
8.219.194.170,2096,2096,true,SIN,Asia Pacific,Singapore,166,5.27
47.91.16.214,2052,2052,false,NRT,Asia Pacific,Tokyo,74,5.27
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,5.27
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,31,5.27
8.219.196.117,2087,2087,true,SIN,Asia Pacific,Singapore,108,5.26
8.222.138.164,2087,2087,true,SIN,Asia Pacific,Singapore,81,5.25
8.219.196.24,2083,2083,true,SIN,Asia Pacific,Singapore,1092,5.25
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,138,5.25
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,23,5.25
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,5.25
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,87,5.25
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,106,5.24
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.24
8.219.72.51,8080,8080,false,SIN,Asia Pacific,Singapore,39,5.24
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.23
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,189,5.23
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,5.23
8.218.122.55,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,5.23
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,135,5.23
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,150,5.23
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,5.23
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.23
8.222.219.34,2052,2052,false,SIN,Asia Pacific,Singapore,29,5.22
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,62,5.22
47.236.104.98,2082,2082,false,SIN,Asia Pacific,Singapore,18,5.22
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,177,5.22
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,5.22
47.245.93.74,2095,2095,false,SIN,Asia Pacific,Singapore,19,5.21
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,5.21
8.219.84.102,8443,8443,true,SIN,Asia Pacific,Singapore,76,5.20
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,27,5.20
8.218.156.91,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,5.20
8.219.186.189,8443,8443,true,SIN,Asia Pacific,Singapore,119,5.20
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,5.20
47.236.116.26,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.20
8.209.253.147,2087,2087,true,NRT,Asia Pacific,Tokyo,95,5.19
8.219.201.174,80,80,false,SIN,Asia Pacific,Singapore,40,5.19
8.219.250.239,2053,2053,true,SIN,Asia Pacific,Singapore,127,5.19
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,85,5.19
8.218.65.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,114,5.18
47.236.121.23,8443,8443,true,SIN,Asia Pacific,Singapore,105,5.18
8.219.193.202,8880,8880,false,SIN,Asia Pacific,Singapore,33,5.18
8.219.141.174,2096,2096,true,SIN,Asia Pacific,Singapore,102,5.18
47.74.56.196,8880,8880,false,NRT,Asia Pacific,Tokyo,73,5.18
8.218.105.223,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,5.18
8.222.208.83,80,80,false,SIN,Asia Pacific,Singapore,18,5.17
47.236.116.182,2083,2083,true,SIN,Asia Pacific,Singapore,30,5.17
47.74.7.51,2087,2087,true,NRT,Asia Pacific,Tokyo,128,5.17
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,5.17
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,34,5.17
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,5.16
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,5.16
8.219.201.174,2053,2053,true,SIN,Asia Pacific,Singapore,156,5.16
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,136,5.16
47.76.32.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,5.15
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,5.15
8.222.197.251,2053,2053,true,SIN,Asia Pacific,Singapore,89,5.15
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,5.15
8.219.170.180,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.15
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,31,5.15
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,5.14
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.14
8.219.202.130,2082,2082,false,SIN,Asia Pacific,Singapore,43,5.14
47.236.116.182,8880,8880,false,SIN,Asia Pacific,Singapore,40,5.14
8.219.196.24,2052,2052,false,SIN,Asia Pacific,Singapore,26,5.14
8.219.140.63,8080,8080,false,SIN,Asia Pacific,Singapore,23,5.13
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,81,5.13
8.219.153.237,80,80,false,NRT,Asia Pacific,Tokyo,86,5.13
8.219.213.112,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.13
47.245.115.6,2086,2086,false,SIN,Asia Pacific,Singapore,35,5.13
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,28,5.12
8.219.66.156,2086,2086,false,NRT,Asia Pacific,Tokyo,106,5.12
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,159,5.12
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,5.12
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,5.12
8.219.191.40,8443,8443,true,SIN,Asia Pacific,Singapore,109,5.12
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.12
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,18,5.12
8.219.84.214,2096,2096,true,SIN,Asia Pacific,Singapore,97,5.11
8.219.40.255,2096,2096,true,SIN,Asia Pacific,Singapore,107,5.11
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,5.11
8.219.206.53,443,443,true,SIN,Asia Pacific,Singapore,137,5.11
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,55,5.10
47.236.7.106,443,443,true,SIN,Asia Pacific,Singapore,82,5.10
47.236.121.7,2087,2087,true,SIN,Asia Pacific,Singapore,33,5.10
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,5.10
47.74.37.50,8880,8880,false,NRT,Asia Pacific,Tokyo,102,5.10
8.222.221.109,2095,2095,false,SIN,Asia Pacific,Singapore,70,5.10
8.219.74.35,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.09
8.222.213.221,2095,2095,false,SIN,Asia Pacific,Singapore,41,5.08
47.236.116.182,2052,2052,false,SIN,Asia Pacific,Singapore,26,5.08
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.08
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,5.08
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,55,5.08
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,86,5.08
8.209.251.45,2096,2096,true,NRT,Asia Pacific,Tokyo,104,5.08
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,29,5.08
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,5.08
8.219.228.193,2083,2083,true,SIN,Asia Pacific,Singapore,104,5.07
8.219.191.40,2096,2096,true,SIN,Asia Pacific,Singapore,181,5.07
8.219.238.145,2053,2053,true,SIN,Asia Pacific,Singapore,217,5.07
