IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,43,5.18
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.18
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,5.18
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,98,5.17
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.17
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,17,5.17
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,180,5.17
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,36,5.17
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,93,5.17
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,5.17
8.219.210.64,2083,2083,true,SIN,Asia Pacific,Singapore,235,5.17
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,219,5.17
8.219.106.15,443,443,true,SIN,Asia Pacific,Singapore,47,5.17
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,5.16
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,80,5.16
8.222.221.90,2087,2087,true,SIN,Asia Pacific,Singapore,56,5.16
8.222.249.98,8443,8443,true,SIN,Asia Pacific,Singapore,102,5.16
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,70,5.16
47.91.22.7,2095,2095,false,NRT,Asia Pacific,Tokyo,83,5.16
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,5.16
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,7,5.16
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,37,5.15
47.74.37.50,2052,2052,false,NRT,Asia Pacific,Tokyo,87,5.15
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.15
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,5.15
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,154,5.15
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,5.15
8.217.221.165,443,443,true,HKG,Asia Pacific,Hong Kong,119,5.14
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,24,5.13
8.219.175.127,8880,8880,false,SIN,Asia Pacific,Singapore,8,5.13
47.236.116.26,2053,2053,true,SIN,Asia Pacific,Singapore,61,5.13
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,5.13
8.219.83.201,2082,2082,false,SIN,Asia Pacific,Singapore,12,5.13
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,5.13
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,116,5.12
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,5.12
8.222.202.163,2083,2083,true,SIN,Asia Pacific,Singapore,108,5.12
8.218.149.193,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,5.12
8.222.221.86,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.12
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,91,5.11
8.219.93.5,2096,2096,true,SIN,Asia Pacific,Singapore,136,5.11
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.11
47.74.45.143,8880,8880,false,NRT,Asia Pacific,Tokyo,84,5.10
8.219.213.112,2096,2096,true,SIN,Asia Pacific,Singapore,84,5.10
8.219.5.10,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.10
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,95,5.10
8.219.4.122,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.09
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,86,5.09
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,68,5.09
47.91.31.231,8443,8443,true,NRT,Asia Pacific,Tokyo,110,5.09
47.236.87.246,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.09
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,102,5.08
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,110,5.08
47.74.16.26,2087,2087,true,NRT,Asia Pacific,Tokyo,103,5.07
8.219.213.112,8443,8443,true,SIN,Asia Pacific,Singapore,101,5.07
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,13,5.07
8.219.3.53,2082,2082,false,SIN,Asia Pacific,Singapore,15,5.07
8.218.105.223,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,5.07
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,9,5.07
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,97,5.06
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,44,5.06
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.06
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.06
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,5.06
47.236.170.54,8443,8443,true,SIN,Asia Pacific,Singapore,47,5.06
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,58,5.06
8.217.91.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,5.05
8.222.160.176,2096,2096,true,SIN,Asia Pacific,Singapore,67,5.05
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,5.05
8.222.252.150,2083,2083,true,SIN,Asia Pacific,Singapore,78,5.05
47.236.170.54,8443,8443,true,SIN,Asia Pacific,Singapore,71,5.05
8.219.238.145,8880,8880,false,SIN,Asia Pacific,Singapore,55,5.05
8.222.221.90,8880,8880,false,SIN,Asia Pacific,Singapore,5,5.05
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,3,5.04
8.222.214.231,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.04
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,95,5.04
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,41,5.03
8.222.212.219,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.03
47.236.121.7,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.03
8.219.153.237,2086,2086,false,NRT,Asia Pacific,Tokyo,103,5.03
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,129,5.03
8.219.195.47,2086,2086,false,SIN,Asia Pacific,Singapore,33,5.03
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,5.03
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,65,5.02
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,102,5.01
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,50,5.01
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.00
47.91.22.7,2082,2082,false,NRT,Asia Pacific,Tokyo,81,5.00
8.222.244.123,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.00
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,5.00
47.74.37.50,8880,8880,false,NRT,Asia Pacific,Tokyo,82,5.00
47.74.7.51,2053,2053,true,NRT,Asia Pacific,Tokyo,90,5.00
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,83,4.99
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,72,4.99
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,4.99
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,4.99
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,74,4.99
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,3,4.98
47.243.161.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,130,4.98
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,4.98
8.219.99.8,2053,2053,true,SIN,Asia Pacific,Singapore,76,4.98
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,6,4.98
8.219.250.239,443,443,true,SIN,Asia Pacific,Singapore,96,4.98
8.219.126.3,8443,8443,true,SIN,Asia Pacific,Singapore,100,4.97
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,4.97
8.219.84.102,8880,8880,false,SIN,Asia Pacific,Singapore,28,4.97
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,4.97
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,105,4.97
8.210.117.18,443,443,true,HKG,Asia Pacific,Hong Kong,44,4.97
8.219.251.81,2087,2087,true,SIN,Asia Pacific,Singapore,167,4.96
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,127,4.96
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,9,4.96
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,93,4.96
8.218.127.249,80,80,false,HKG,Asia Pacific,Hong Kong,75,4.96
47.236.87.206,2082,2082,false,SIN,Asia Pacific,Singapore,30,4.95
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,4.95
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,216,4.94
8.219.222.8,8443,8443,true,SIN,Asia Pacific,Singapore,99,4.94
8.219.238.145,2087,2087,true,SIN,Asia Pacific,Singapore,113,4.94
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,4.94
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,30,4.94
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.94
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.94
47.236.158.158,8443,8443,true,SIN,Asia Pacific,Singapore,74,4.94
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,4.94
8.222.213.221,443,443,true,SIN,Asia Pacific,Singapore,83,4.93
8.222.252.150,2082,2082,false,SIN,Asia Pacific,Singapore,10,4.93
8.210.151.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,4.93
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,15,4.93
47.74.21.46,2096,2096,true,NRT,Asia Pacific,Tokyo,114,4.92
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,151,4.92
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,37,4.92
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,101,4.92
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,127,4.92
47.74.22.4,2083,2083,true,NRT,Asia Pacific,Tokyo,139,4.92
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,4.91
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,125,4.91
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.91
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,4.91
8.219.251.81,443,443,true,SIN,Asia Pacific,Singapore,163,4.91
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,24,4.91
8.219.67.133,443,443,true,SIN,Asia Pacific,Singapore,49,4.90
8.219.186.189,8080,8080,false,SIN,Asia Pacific,Singapore,24,4.90
47.91.16.214,2086,2086,false,NRT,Asia Pacific,Tokyo,73,4.90
8.219.215.214,443,443,true,SIN,Asia Pacific,Singapore,83,4.90
8.218.156.91,80,80,false,HKG,Asia Pacific,Hong Kong,77,4.90
8.219.11.158,2087,2087,true,SIN,Asia Pacific,Singapore,28,4.89
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,4.89
8.219.145.245,2053,2053,true,SIN,Asia Pacific,Singapore,81,4.89
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,71,4.89
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,14,4.88
8.219.186.189,2086,2086,false,SIN,Asia Pacific,Singapore,31,4.88
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,42,4.88
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,73,4.88
47.91.31.231,2096,2096,true,NRT,Asia Pacific,Tokyo,171,4.88
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.88
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,22,4.88
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.88
8.219.228.193,2086,2086,false,SIN,Asia Pacific,Singapore,9,4.88
47.74.45.143,2095,2095,false,NRT,Asia Pacific,Tokyo,69,4.88
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,92,4.88
47.76.94.15,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,4.88
8.222.160.176,2086,2086,false,SIN,Asia Pacific,Singapore,7,4.87
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,99,4.87
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,4.87
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,53,4.87
47.74.5.99,2083,2083,true,NRT,Asia Pacific,Tokyo,138,4.87
8.222.128.131,2086,2086,false,SIN,Asia Pacific,Singapore,41,4.86
8.222.136.247,2082,2082,false,SIN,Asia Pacific,Singapore,24,4.86
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,4.86
8.222.210.182,2083,2083,true,SIN,Asia Pacific,Singapore,57,4.86
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,4.86
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,10,4.85
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,41,4.85
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,4.85
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,4.84
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,4.84
8.219.51.211,2086,2086,false,SIN,Asia Pacific,Singapore,34,4.84
47.236.130.95,2086,2086,false,SIN,Asia Pacific,Singapore,26,4.84
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,157,4.84
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,4.84
8.222.140.87,2086,2086,false,SIN,Asia Pacific,Singapore,26,4.84
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,4.84
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,126,4.84
8.217.164.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,4.83
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,110,4.83
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,4.83
8.222.221.109,8080,8080,false,SIN,Asia Pacific,Singapore,16,4.83
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,4.83
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,4.83
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,76,4.83
8.219.12.152,2053,2053,true,SIN,Asia Pacific,Singapore,69,4.83
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,45,4.83
8.219.60.54,2053,2053,true,SIN,Asia Pacific,Singapore,47,4.83
47.245.11.137,2087,2087,true,NRT,Asia Pacific,Tokyo,78,4.83
8.222.244.123,2083,2083,true,SIN,Asia Pacific,Singapore,64,4.82
47.74.46.84,2087,2087,true,HKG,Asia Pacific,Hong Kong,185,4.82
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,81,4.82
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.82
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.82
8.219.200.145,8443,8443,true,SIN,Asia Pacific,Singapore,110,4.82
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,4.82
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,4.80
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,14,4.80
47.243.203.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,4.80
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,41,4.80
8.219.188.162,2087,2087,true,SIN,Asia Pacific,Singapore,47,4.80
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,4.80
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,3,4.80
8.222.223.34,2053,2053,true,SIN,Asia Pacific,Singapore,62,4.79
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,23,4.79
8.218.204.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,126,4.79
8.222.160.176,2082,2082,false,SIN,Asia Pacific,Singapore,8,4.79
8.222.144.117,2053,2053,true,SIN,Asia Pacific,Singapore,65,4.78
8.219.201.245,8880,8880,false,SIN,Asia Pacific,Singapore,11,4.78
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,15,4.78
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,4.78
8.219.195.47,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.78
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,27,4.78
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,25,4.77
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,4.77
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,4.77
8.218.158.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,4.77
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.77
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,37,4.77
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,42,4.77
8.222.128.131,8880,8880,false,SIN,Asia Pacific,Singapore,39,4.77
47.74.43.95,2052,2052,false,NRT,Asia Pacific,Tokyo,101,4.76
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,4.76
8.219.215.214,2083,2083,true,SIN,Asia Pacific,Singapore,108,4.76
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,30,4.76
8.219.197.111,2087,2087,true,SIN,Asia Pacific,Singapore,122,4.75
47.236.166.131,2083,2083,true,SIN,Asia Pacific,Singapore,61,4.75
47.91.16.214,8880,8880,false,NRT,Asia Pacific,Tokyo,76,4.75
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,87,4.75
8.219.74.35,2083,2083,true,SIN,Asia Pacific,Singapore,36,4.75
47.243.70.197,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,4.75
8.219.97.179,2087,2087,true,SIN,Asia Pacific,Singapore,92,4.74
8.222.221.90,2082,2082,false,SIN,Asia Pacific,Singapore,6,4.74
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,26,4.74
8.222.221.109,2095,2095,false,SIN,Asia Pacific,Singapore,21,4.74
8.222.214.231,80,80,false,SIN,Asia Pacific,Singapore,51,4.74
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,21,4.74
47.245.11.137,2083,2083,true,NRT,Asia Pacific,Tokyo,86,4.74
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,43,4.74
8.222.202.163,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.73
8.217.207.60,443,443,true,HKG,Asia Pacific,Hong Kong,78,4.73
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,6,4.73
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,33,4.73
47.243.161.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,95,4.73
8.210.117.18,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,4.73
47.236.174.206,2083,2083,true,SIN,Asia Pacific,Singapore,78,4.72
8.222.254.91,2086,2086,false,SIN,Asia Pacific,Singapore,29,4.72
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,21,4.72
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,19,4.72
8.222.211.16,2087,2087,true,SIN,Asia Pacific,Singapore,78,4.72
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,4.71
8.218.156.91,443,443,true,HKG,Asia Pacific,Hong Kong,102,4.71
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.71
8.218.110.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,4.71
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,93,4.71
8.222.140.87,80,80,false,SIN,Asia Pacific,Singapore,16,4.71
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,22,4.70
8.219.40.255,8080,8080,false,SIN,Asia Pacific,Singapore,9,4.70
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,10,4.70
47.74.43.95,8880,8880,false,NRT,Asia Pacific,Tokyo,89,4.70
8.219.245.187,2087,2087,true,SIN,Asia Pacific,Singapore,98,4.70
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,80,4.70
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,4.69
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,29,4.69
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,27,4.69
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,4.69
47.236.150.13,2087,2087,true,SIN,Asia Pacific,Singapore,97,4.69
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,122,4.69
8.219.106.156,2096,2096,true,SIN,Asia Pacific,Singapore,131,4.69
8.219.251.81,2096,2096,true,SIN,Asia Pacific,Singapore,123,4.69
47.236.164.215,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.68
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,124,4.68
8.218.105.223,80,80,false,HKG,Asia Pacific,Hong Kong,54,4.68
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.68
8.219.104.242,2053,2053,true,SIN,Asia Pacific,Singapore,71,4.68
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,157,4.67
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,4,4.67
8.218.18.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,4.67
47.91.16.214,8443,8443,true,NRT,Asia Pacific,Tokyo,78,4.67
8.219.222.98,8443,8443,true,SIN,Asia Pacific,Singapore,153,4.67
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,81,4.67
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,35,4.66
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.66
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,76,4.66
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,33,4.66
8.219.238.145,8443,8443,true,SIN,Asia Pacific,Singapore,67,4.66
8.219.186.189,2096,2096,true,SIN,Asia Pacific,Singapore,122,4.65
47.74.46.84,2083,2083,true,HKG,Asia Pacific,Hong Kong,198,4.65
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,37,4.65
8.222.255.15,2083,2083,true,SIN,Asia Pacific,Singapore,31,4.65
8.222.202.163,80,80,false,SIN,Asia Pacific,Singapore,10,4.65
47.76.146.1,443,443,true,HKG,Asia Pacific,Hong Kong,43,4.65
8.219.188.162,2096,2096,true,SIN,Asia Pacific,Singapore,77,4.65
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,70,4.64
8.222.212.172,2083,2083,true,SIN,Asia Pacific,Singapore,79,4.64
8.219.241.189,8443,8443,true,SIN,Asia Pacific,Singapore,106,4.64
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.64
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,4.64
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,4.64
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,15,4.64
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,4.64
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,4.64
47.74.16.26,2096,2096,true,NRT,Asia Pacific,Tokyo,99,4.63
8.219.250.239,2053,2053,true,SIN,Asia Pacific,Singapore,101,4.63
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,4.63
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,45,4.62
8.222.197.251,80,80,false,SIN,Asia Pacific,Singapore,5,4.62
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,4.62
8.222.212.219,2087,2087,true,SIN,Asia Pacific,Singapore,88,4.61
8.222.221.86,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.61
47.74.21.46,8443,8443,true,NRT,Asia Pacific,Tokyo,136,4.60
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,15,4.60
47.236.169.15,2083,2083,true,SIN,Asia Pacific,Singapore,76,4.60
8.222.254.91,2095,2095,false,SIN,Asia Pacific,Singapore,6,4.59
8.219.228.186,2086,2086,false,SIN,Asia Pacific,Singapore,13,4.59
8.222.146.222,2053,2053,true,SIN,Asia Pacific,Singapore,147,4.59
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,4.59
47.236.116.182,8443,8443,true,SIN,Asia Pacific,Singapore,93,4.59
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,4.59
8.222.144.117,2096,2096,true,SIN,Asia Pacific,Singapore,73,4.59
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,39,4.58
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,21,4.57
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,84,4.57
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,22,4.57
8.222.197.251,8080,8080,false,SIN,Asia Pacific,Singapore,3,4.56
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,80,4.56
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,107,4.56
8.219.11.158,2083,2083,true,SIN,Asia Pacific,Singapore,127,4.55
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,26,4.55
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,4.55
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,4.55
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,2,4.55
8.222.249.98,2095,2095,false,SIN,Asia Pacific,Singapore,11,4.55
8.219.196.24,8443,8443,true,SIN,Asia Pacific,Singapore,87,4.55
8.222.198.105,80,80,false,SIN,Asia Pacific,Singapore,4,4.54
8.222.209.223,8880,8880,false,SIN,Asia Pacific,Singapore,11,4.54
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,33,4.54
47.91.31.231,80,80,false,NRT,Asia Pacific,Tokyo,77,4.54
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,137,4.54
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,4.54
47.74.43.95,8080,8080,false,NRT,Asia Pacific,Tokyo,71,4.53
8.219.229.190,2095,2095,false,SIN,Asia Pacific,Singapore,45,4.53
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,61,4.53
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,29,4.53
8.219.241.189,2096,2096,true,SIN,Asia Pacific,Singapore,108,4.53
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.53
47.74.37.50,80,80,false,NRT,Asia Pacific,Tokyo,87,4.52
