IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.196.24,2096,2096,true,SIN,Asia Pacific,Singapore,49,5.44
8.222.160.176,2082,2082,false,SIN,Asia Pacific,Singapore,56,5.43
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,5,5.43
8.219.103.126,2096,2096,true,SIN,Asia Pacific,Singapore,90,5.43
8.219.101.138,2053,2053,true,SIN,Asia Pacific,Singapore,91,5.43
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,5.43
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,76,5.42
8.222.140.87,2095,2095,false,SIN,Asia Pacific,Singapore,24,5.42
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,283,5.42
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,46,5.42
8.219.60.68,2086,2086,false,SIN,Asia Pacific,Singapore,2,5.41
47.245.84.124,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.41
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,155,5.41
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,91,5.41
8.219.174.213,2082,2082,false,SIN,Asia Pacific,Singapore,21,5.40
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,5.40
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,5.40
47.245.93.74,443,443,true,SIN,Asia Pacific,Singapore,20,5.40
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,35,5.40
47.236.253.41,2095,2095,false,SIN,Asia Pacific,Singapore,23,5.39
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,8,5.39
8.222.167.147,2053,2053,true,SIN,Asia Pacific,Singapore,88,5.39
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,173,5.38
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.38
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,18,5.37
47.236.7.106,8080,8080,false,SIN,Asia Pacific,Singapore,49,5.37
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.37
8.219.213.112,443,443,true,SIN,Asia Pacific,Singapore,90,5.37
47.236.87.206,2095,2095,false,SIN,Asia Pacific,Singapore,34,5.37
8.219.103.126,443,443,true,SIN,Asia Pacific,Singapore,197,5.37
47.236.116.182,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.36
8.219.60.68,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.36
8.219.101.138,8080,8080,false,SIN,Asia Pacific,Singapore,23,5.36
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,3,5.36
8.222.236.229,2053,2053,true,SIN,Asia Pacific,Singapore,58,5.35
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,104,5.35
8.219.196.117,2083,2083,true,SIN,Asia Pacific,Singapore,156,5.35
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,115,5.35
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,162,5.34
8.219.101.72,2086,2086,false,SIN,Asia Pacific,Singapore,6,5.34
47.236.87.246,8443,8443,true,SIN,Asia Pacific,Singapore,73,5.33
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,14,5.33
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.33
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,229,5.33
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,31,5.33
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.33
8.219.82.35,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.33
8.219.72.51,2053,2053,true,SIN,Asia Pacific,Singapore,96,5.32
8.219.137.50,2087,2087,true,SIN,Asia Pacific,Singapore,140,5.32
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,120,5.32
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.32
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,5.32
8.219.175.127,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.32
47.76.178.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,5.31
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,375,5.31
8.219.103.57,2087,2087,true,SIN,Asia Pacific,Singapore,74,5.31
8.219.114.201,8080,8080,false,SIN,Asia Pacific,Singapore,35,5.30
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,79,5.30
8.217.221.165,443,443,true,HKG,Asia Pacific,Hong Kong,36,5.30
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,82,5.30
8.219.213.112,2096,2096,true,SIN,Asia Pacific,Singapore,94,5.30
8.219.170.180,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.29
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,5.29
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,5.29
8.219.101.138,8443,8443,true,SIN,Asia Pacific,Singapore,129,5.28
47.245.108.213,2096,2096,true,SIN,Asia Pacific,Singapore,20,5.28
47.245.108.213,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.27
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,15,5.27
8.219.126.240,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.27
8.222.210.182,2096,2096,true,SIN,Asia Pacific,Singapore,94,5.27
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.27
8.219.137.50,80,80,false,SIN,Asia Pacific,Singapore,665,5.27
8.219.126.240,443,443,true,SIN,Asia Pacific,Singapore,131,5.26
8.219.122.55,2053,2053,true,SIN,Asia Pacific,Singapore,97,5.26
8.219.73.21,2096,2096,true,SIN,Asia Pacific,Singapore,92,5.26
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,27,5.26
8.219.78.1,443,443,true,SIN,Asia Pacific,Singapore,155,5.25
8.219.13.143,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.25
8.222.140.87,8443,8443,true,SIN,Asia Pacific,Singapore,56,5.25
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,84,5.25
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,5.24
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.24
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,36,5.24
8.219.178.101,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.24
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.24
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,92,5.23
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,38,5.23
8.219.78.1,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.22
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,17,5.22
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,14,5.22
8.219.104.242,8080,8080,false,SIN,Asia Pacific,Singapore,18,5.22
8.219.106.15,2083,2083,true,SIN,Asia Pacific,Singapore,103,5.21
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,5.21
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,370,5.21
47.243.42.219,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,5.21
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,84,5.21
8.222.164.209,2087,2087,true,SIN,Asia Pacific,Singapore,80,5.20
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.20
8.219.200.145,2087,2087,true,SIN,Asia Pacific,Singapore,83,5.19
8.219.142.229,2083,2083,true,SIN,Asia Pacific,Singapore,111,5.19
8.219.99.8,2087,2087,true,SIN,Asia Pacific,Singapore,101,5.19
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.19
47.74.5.99,2086,2086,false,NRT,Asia Pacific,Tokyo,74,5.19
8.222.160.176,2052,2052,false,SIN,Asia Pacific,Singapore,48,5.19
8.219.103.65,2086,2086,false,SIN,Asia Pacific,Singapore,121,5.18
8.219.145.245,2095,2095,false,SIN,Asia Pacific,Singapore,26,5.17
8.219.152.195,80,80,false,SIN,Asia Pacific,Singapore,34,5.17
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,239,5.16
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,5.16
8.222.144.117,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.16
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.16
8.222.136.247,8443,8443,true,SIN,Asia Pacific,Singapore,58,5.16
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,11,5.16
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,42,5.16
8.218.211.17,2087,2087,true,HKG,Asia Pacific,Hong Kong,429,5.16
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,5.15
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,5.14
8.219.60.54,80,80,false,SIN,Asia Pacific,Singapore,40,5.14
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,56,5.14
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,430,5.14
47.74.5.99,80,80,false,NRT,Asia Pacific,Tokyo,74,5.14
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,251,5.14
47.236.7.106,2096,2096,true,SIN,Asia Pacific,Singapore,96,5.13
8.219.156.148,2096,2096,true,SIN,Asia Pacific,Singapore,123,5.13
8.219.40.255,8443,8443,true,SIN,Asia Pacific,Singapore,6,5.12
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.12
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,21,5.12
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,89,5.11
8.222.180.242,2083,2083,true,SIN,Asia Pacific,Singapore,71,5.11
47.236.11.84,2083,2083,true,SIN,Asia Pacific,Singapore,67,5.10
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,37,5.10
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,5.10
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,11,5.10
8.219.102.252,2053,2053,true,SIN,Asia Pacific,Singapore,146,5.10
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.09
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,2,5.08
47.245.108.213,2053,2053,true,SIN,Asia Pacific,Singapore,26,5.08
47.245.115.6,2086,2086,false,SIN,Asia Pacific,Singapore,5,5.08
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,17,5.08
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,84,5.07
8.219.163.195,2087,2087,true,SIN,Asia Pacific,Singapore,100,5.07
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,219,5.07
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,5.07
8.219.170.180,2083,2083,true,SIN,Asia Pacific,Singapore,71,5.07
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,108,5.07
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.06
47.236.116.182,2083,2083,true,SIN,Asia Pacific,Singapore,65,5.06
8.219.151.193,443,443,true,NRT,Asia Pacific,Tokyo,92,5.06
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,5.06
8.222.136.247,2087,2087,true,SIN,Asia Pacific,Singapore,152,5.06
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,5.06
47.245.115.6,2083,2083,true,SIN,Asia Pacific,Singapore,73,5.05
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,71,5.05
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.05
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,72,5.05
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,5.05
8.219.61.52,2095,2095,false,SIN,Asia Pacific,Singapore,5,5.04
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,72,5.04
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.04
8.222.138.164,8443,8443,true,SIN,Asia Pacific,Singapore,81,5.04
8.219.178.101,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.03
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,107,5.03
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,5.03
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.03
8.219.170.180,8880,8880,false,SIN,Asia Pacific,Singapore,19,5.03
47.236.7.106,2083,2083,true,SIN,Asia Pacific,Singapore,169,5.03
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,124,5.02
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,5.01
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,42,5.01
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,18,5.01
47.245.108.213,2053,2053,true,SIN,Asia Pacific,Singapore,31,5.01
8.219.142.229,2096,2096,true,SIN,Asia Pacific,Singapore,104,5.00
8.219.177.205,2082,2082,false,SIN,Asia Pacific,Singapore,3,5.00
47.236.7.106,443,443,true,SIN,Asia Pacific,Singapore,93,5.00
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,4.99
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.99
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,4.99
8.219.13.143,2086,2086,false,SIN,Asia Pacific,Singapore,3,4.99
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,4.99
8.217.49.34,443,443,true,HKG,Asia Pacific,Hong Kong,200,4.99
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,4.98
8.217.149.28,443,443,true,HKG,Asia Pacific,Hong Kong,235,4.98
8.219.67.133,2053,2053,true,SIN,Asia Pacific,Singapore,4,4.98
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,107,4.98
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,271,4.98
8.219.238.145,2052,2052,false,SIN,Asia Pacific,Singapore,24,4.97
8.222.152.165,8443,8443,true,SIN,Asia Pacific,Singapore,113,4.97
47.243.161.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,4.97
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,4.97
8.219.60.68,2095,2095,false,SIN,Asia Pacific,Singapore,9,4.97
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,4.97
8.219.86.200,2082,2082,false,SIN,Asia Pacific,Singapore,8,4.97
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,44,4.97
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,47,4.96
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,4.96
8.219.188.162,8443,8443,true,SIN,Asia Pacific,Singapore,131,4.96
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,97,4.96
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,15,4.96
8.219.72.50,2083,2083,true,SIN,Asia Pacific,Singapore,86,4.95
47.245.105.224,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.95
8.222.140.87,80,80,false,SIN,Asia Pacific,Singapore,31,4.95
8.219.103.65,8080,8080,false,SIN,Asia Pacific,Singapore,8,4.95
8.219.111.147,2082,2082,false,SIN,Asia Pacific,Singapore,34,4.94
8.217.49.234,443,443,true,HKG,Asia Pacific,Hong Kong,68,4.94
8.222.144.117,80,80,false,SIN,Asia Pacific,Singapore,21,4.94
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,10,4.94
8.219.188.162,8443,8443,true,SIN,Asia Pacific,Singapore,91,4.93
8.219.122.96,8080,8080,false,SIN,Asia Pacific,Singapore,16,4.92
8.219.137.50,2082,2082,false,SIN,Asia Pacific,Singapore,30,4.92
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,22,4.92
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,115,4.92
8.219.170.180,443,443,true,SIN,Asia Pacific,Singapore,137,4.91
8.219.147.58,2096,2096,true,SIN,Asia Pacific,Singapore,87,4.90
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,37,4.90
8.219.101.138,8443,8443,true,SIN,Asia Pacific,Singapore,64,4.90
8.219.175.127,80,80,false,SIN,Asia Pacific,Singapore,4,4.90
8.219.206.180,8443,8443,true,SIN,Asia Pacific,Singapore,52,4.90
8.222.198.105,2053,2053,true,SIN,Asia Pacific,Singapore,119,4.90
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.89
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.89
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,117,4.89
8.219.122.96,2082,2082,false,SIN,Asia Pacific,Singapore,22,4.88
8.219.84.102,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.88
47.236.169.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,142,4.87
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,88,4.87
47.236.121.7,2087,2087,true,SIN,Asia Pacific,Singapore,126,4.87
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,4.86
47.91.31.231,2083,2083,true,NRT,Asia Pacific,Tokyo,77,4.86
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,56,4.86
8.219.78.1,2095,2095,false,SIN,Asia Pacific,Singapore,13,4.86
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,83,4.85
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,22,4.84
8.219.139.13,2083,2083,true,SIN,Asia Pacific,Singapore,79,4.83
8.219.40.255,8080,8080,false,SIN,Asia Pacific,Singapore,5,4.82
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,123,4.82
8.219.153.237,2095,2095,false,NRT,Asia Pacific,Tokyo,82,4.81
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.81
8.219.78.1,8080,8080,false,SIN,Asia Pacific,Singapore,12,4.80
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,50,4.80
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,88,4.79
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,12,4.79
8.219.117.106,443,443,true,SIN,Asia Pacific,Singapore,90,4.78
8.222.208.83,443,443,true,SIN,Asia Pacific,Singapore,84,4.78
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,4.78
8.219.60.68,2052,2052,false,SIN,Asia Pacific,Singapore,2,4.78
8.219.97.179,2053,2053,true,HKG,Asia Pacific,Hong Kong,107,4.78
47.243.161.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,4.78
8.217.167.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,4.78
8.218.119.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,374,4.77
47.74.43.95,8880,8880,false,NRT,Asia Pacific,Tokyo,324,4.77
8.222.221.90,2083,2083,true,SIN,Asia Pacific,Singapore,16,4.76
47.236.144.156,8443,8443,true,SIN,Asia Pacific,Singapore,59,4.76
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,4.76
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,4.76
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,4.75
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,36,4.74
8.222.134.170,8880,8880,false,SIN,Asia Pacific,Singapore,54,4.74
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.74
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,192,4.74
47.243.70.197,80,80,false,HKG,Asia Pacific,Hong Kong,37,4.74
8.219.126.3,2096,2096,true,SIN,Asia Pacific,Singapore,163,4.74
8.219.110.88,80,80,false,SIN,Asia Pacific,Singapore,10,4.73
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,5,4.73
47.236.93.176,2053,2053,true,SIN,Asia Pacific,Singapore,78,4.72
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,104,4.72
47.245.93.74,80,80,false,SIN,Asia Pacific,Singapore,7,4.72
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,4.72
8.222.212.219,2083,2083,true,SIN,Asia Pacific,Singapore,104,4.72
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,54,4.71
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,23,4.71
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,26,4.71
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,4.71
8.219.72.50,80,80,false,SIN,Asia Pacific,Singapore,12,4.71
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,5,4.71
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,4.70
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.70
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,384,4.69
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.69
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,184,4.69
8.219.157.97,2083,2083,true,SIN,Asia Pacific,Singapore,79,4.69
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,459,4.67
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,84,4.67
8.219.140.63,8080,8080,false,SIN,Asia Pacific,Singapore,531,4.67
47.236.164.215,2087,2087,true,SIN,Asia Pacific,Singapore,66,4.67
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,98,4.67
8.219.206.180,8443,8443,true,SIN,Asia Pacific,Singapore,8,4.66
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,293,4.66
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,84,4.65
8.222.138.164,443,443,true,SIN,Asia Pacific,Singapore,79,4.65
8.219.74.35,2083,2083,true,SIN,Asia Pacific,Singapore,98,4.65
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,101,4.65
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,336,4.65
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,4,4.65
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,26,4.65
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,4.64
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,22,4.64
8.219.238.145,2083,2083,true,SIN,Asia Pacific,Singapore,4,4.64
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,74,4.64
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,45,4.63
8.222.138.164,2096,2096,true,SIN,Asia Pacific,Singapore,41,4.63
8.210.156.6,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,4.63
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,30,4.62
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.62
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,117,4.61
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,26,4.61
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,4.61
8.219.147.58,80,80,false,SIN,Asia Pacific,Singapore,14,4.61
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.60
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,40,4.60
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,28,4.60
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,26,4.60
47.74.43.95,2095,2095,false,NRT,Asia Pacific,Tokyo,317,4.59
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,30,4.59
8.222.138.164,2053,2053,true,SIN,Asia Pacific,Singapore,95,4.59
8.219.151.193,80,80,false,SIN,Asia Pacific,Singapore,28,4.58
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.58
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,51,4.58
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.58
8.219.61.52,2086,2086,false,SIN,Asia Pacific,Singapore,4,4.58
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,4.57
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,13,4.57
8.222.140.87,2082,2082,false,SIN,Asia Pacific,Singapore,4,4.56
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,88,4.56
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,4.56
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,194,4.55
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,34,4.55
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,11,4.55
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,167,4.55
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,4.55
8.222.180.242,443,443,true,SIN,Asia Pacific,Singapore,162,4.54
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,109,4.54
8.219.250.239,2083,2083,true,SIN,Asia Pacific,Singapore,100,4.54
8.222.144.117,2087,2087,true,SIN,Asia Pacific,Singapore,92,4.53
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,4.52
47.236.7.106,2053,2053,true,SIN,Asia Pacific,Singapore,118,4.51
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,17,4.51
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,4.51
8.219.58.64,2086,2086,false,SIN,Asia Pacific,Singapore,4,4.51
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,31,4.51
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,4.51
8.218.156.91,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,4.50
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,28,4.50
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.49
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,10,4.49
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,4,4.48
8.210.66.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,4.48
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,23,4.48
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,668,4.48
8.219.72.51,2087,2087,true,SIN,Asia Pacific,Singapore,144,4.48
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,18,4.47
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,220,4.47
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,4,4.47
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,4.46
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,34,4.46
47.236.7.106,80,80,false,SIN,Asia Pacific,Singapore,44,4.46
